Система » Дефиниции » Плащания » Средства,cond_Payments,bg,Тук се съдържа списък с възможностите за разплащане в точката на продажба (POS). За повече информация вижте [link=http://bgerp.com/Bg/Sistema-Definitsii/]Дефиниции[/link],https://bgerp.com/Bg/Sistema-Definitsii/
Система » Дефиниции » Търг. условия » Видове,cond_Parameters,bg,"Тук се съдържа списък с условия, които могат да се присвояват на даден контрагент и да оказват влияние при изготвянето на договори за търговски сделки. За повече информация вижте [link=http://bgerp.com/Bg/Sistema-Definitsii/]Дефиниции[/link]",https://bgerp.com/Bg/Sistema-Definitsii/
Обслужване » Централа » Разговори,callcenter_Talks,bg,В bgERP е създадена възможност за интегриране на телефонната централа на фирмата. Поддържа се регистър на разговорите и е възможно автоматично свързване и изпращане на факсове и SMS. Тук се съдържа списък с всички обаждания от и към вътрешния номер на текущия потребител. За повече информация прочетете: [link=http://www.bgerp.com/Bg/Callcenter/]Обслужване » Централа[/link],https://bgerp.com/Bg/Callcenter/
Обслужване » Централа » Факсове,callcenter_Fax,bg,Тук се съдържа списък с изпратени факсове от потребителите на системата. За повече информация прочетете: [link=http://www.bgerp.com/Bg/Callcenter/]Обслужване » Централа[/link],https://bgerp.com/Bg/Callcenter/
Обслужване » Централа » SMS-и,callcenter_SMS,bg,Тук се съдържа списък с изпратени SMS-и от потребителите на системата. За повече информация прочетете: [link=http://www.bgerp.com/Bg/Callcenter/]Обслужване » Централа[/link],https://bgerp.com/Bg/Callcenter/
Обслужване » Централа » Номера,callcenter_Numbers,bg,Тук се съдържа списък на всички телефонни номера обхванати в системата. За повече информация прочетете: [link=http://www.bgerp.com/Bg/Callcenter/]Обслужване » Централа[/link],https://bgerp.com/Bg/Callcenter/
Пакет `support`,support_Issues,bg,"Тук е списъка на всички [b]сигнали[/b] - документи, служещи за докладване на проблем или желание за промяна в дадена система. С други документи в нишката на [i]сигнала[/i] може да се проследи коригирането на несъответствието и взетите превантивни мерки. За повече информация прочетете: [link=http://www.bgerp.com/A/a/Obslujvane-Poddrajka/]Обслужване » Поддръжка[/link]",
Обслужване » Поддръжка » Системи,support_Systems,bg,"Системите са папки от специален тип, предназначени да съдържат документи свързани с документирането на проблеми и тяхното последващо отстраняване. За повече информация прочетете: [link=http://www.bgerp.com/A/a/Obslujvane-Poddrajka/]Обслужване » Поддръжка[/link]",https://bgerp.com/A/a/Obslujvane-Poddrajka/
Обслужване » Поддръжка » Типове,support_IssueTypes,bg,Тук се съдържа списък с всички възможни типове за сигнал. За повече информация прочетете: [link=http://www.bgerp.com/A/a/Obslujvane-Poddrajka/]Обслужване » Поддръжка[/link],https://bgerp.com/A/a/Obslujvane-Poddrajka/
Обслужване » Поддръжка » Корекции,support_Corrections,bg,Тук се съдържа списък с всички взети за отстраняване на проблема мерки и резултатът от тях. За повече информация прочетете: [link=http://www.bgerp.com/A/a/Obslujvane-Poddrajka/]Обслужване » Поддръжка[/link],
Обслужване » Поддръжка » Превенции,support_Preventions,bg,"Тук се съдържа списък с всички мерки, приложени за да се избегне повторната поява на същия проблем. За повече информация прочетете: [link=http://www.bgerp.com/A/a/Obslujvane-Poddrajka/]Обслужване » Поддръжка[/link]",
Обслужване » Поддръжка » Оценки,support_Ratings,bg,Тук се съдържа списък с всички оценки на щетите. За повече информация прочетете: [link=http://www.bgerp.com/A/a/Obslujvane-Poddrajka/]Обслужване » Поддръжка[/link],
Обслужване » Поддръжка » Резолюции,support_Resolutions,bg,"Тук се съдържа списък с всички финални резолюции. Те затварят нишката и сигнала, потвърждава, че всичко работи коректно и сигнала вече не е актуален. За повече информация прочетете: [link=http://www.bgerp.com/A/a/Obslujvane-Poddrajka/]Обслужване » Поддръжка[/link]",
Обслужване » Лаб » Тестове,lab_Tests,bg,Тук се съдържа списък с всички лабораторни тестове. За повече информация прочетете: [link=http://bgerp.com/Bg/Laboratory/]Обслужване » Лаборатория[/link],https://bgerp.com/Bg/Laboratory/
Обслужване » Лаб » Методи,lab_Methods,bg,Тук се съдържа списък с всички методи за лабораторни тестове. За повече информация прочетете: [link=http://bgerp.com/Bg/Laboratory/]Обслужване » Лаборатория[/link],https://bgerp.com/Bg/Laboratory/
Обслужване » Лаб » Параметри,lab_Parameters,bg,Тук се съдържа списък с всички параметри за лабораторни тестове. За повече информация прочетете: [link=http://bgerp.com/Bg/Laboratory/]Обслужване » Лаборатория[/link],https://bgerp.com/Bg/Laboratory/
Обслужване » Анкети » Анкети,survey_Surveys,bg,Тук се съдържа списък с всички анкети. За повече информация прочетете: [link=http://www.bgerp.com/Bg/Surveys/]Обслужване » Анкети[/link],https://bgerp.com/Bg/Surveys/
Обслужване » Анкети » Въпроси,survey_Alternatives,bg,Тук се съдържа списък с всички въпроси към анкети. За повече информация прочетете: [link=http://www.bgerp.com/Bg/Surveys/]Обслужване » Анкети[/link],https://bgerp.com/Bg/Surveys/
Обслужване » Анкети » Опции,survey_Options,bg,Тук се съдържа списък с всички опции. За повече информация прочетете: [link=http://www.bgerp.com/Bg/Surveys/]Обслужване » Анкети[/link],https://bgerp.com/Bg/Surveys/
Обслужване » Анкети » Гласуване,survey_Votes,bg,Тук се съдържа списък с всички гласувания. За повече информация прочетете: [link=http://www.bgerp.com/Bg/Surveys/]Обслужване » Анкети[/link],https://bgerp.com/Bg/Surveys/
Пакет `frame` » Отчети,frame_Reports,bg,Тук се съдържа списък с всички отчети.  За повече информация прочетете: [link=http://www.bgerp.com/Bg/Obslujvane-Otcheti/]Обслужване » Отчети[/link],
