SiteType,SiteType_EN,SiteName,SiteName_EN,PostCode
с.,s.,БЕЛ КАМЕН,BEL KAMEN,2793
с.,s.,БЕЛА,BELA,3965
с.,s.,БЕЛА РАДА,BELA RADA,3731
с.,s.,БЕЛАНИЦА,BELANITSA,2453
с.,s.,БЕЛАСИЦА,BELASITSA,2881
с.,s.,БЕЛАЩИЦА,BELASHTITSA,4124
с.,s.,БЕЛГУН,BELGUN,9690
с.,s.,БЕЛЕВ ДОЛ,BELEV DOL,4738
с.,s.,БЕЛЕВЕХЧЕВО,BELEVEHCHEVO,2800
с.,s.,БЕЛЕВРЕН,BELEVREN,8345
с.,s.,БЕЛЕНЦИ,BELENTSI,5783
с.,s.,БЕЛИ БРЕГ,BELI BREG,3441
с.,s.,БЕЛИ БРОД,BELI BROD,3447
с.,s.,БЕЛИ БРЯГ,BELI BRYAG,6262
с.,s.,БЕЛИ ВИР,BELI VIR,6702
с.,s.,БЕЛИ ДОЛ,BELI DOL,6590
с.,s.,БЕЛИ ИЗВОР,BELI IZVOR,3040
с.,s.,БЕЛИ ИСКЪР,BELI ISKAR,2011
с.,s.,БЕЛИ ЛОМ,BELI LOM,7293
с.,s.,БЕЛИ ОСЪМ,BELI OSAM,5662
с.,s.,БЕЛИ ПЛАСТ,BELI PLAST,6689
с.,s.,БЕЛИЛА,BELILA,8316
с.,s.,БЕЛИМЕЛ,BELIMEL,3462
с.,s.,БЕЛИНЦИ,BELINTSI,7432
с.,s.,БЕЛИЦА,BELITSA,5363
с.,s.,БЕЛИЦА,BELITSA,7648
с.,s.,БЕЛИЦА,BELITSA,4242
с.,s.,БЕЛИЦА,BELITSA,6557
с.,s.,БЕЛИЦА,BELITSA,2062
с.,s.,БЕЛИШ,BELISH,5628
с.,s.,БЕЛО ПОЛЕ,BELO POLE,2709
с.,s.,БЕЛО ПОЛЕ,BELO POLE,3961
с.,s.,БЕЛОВЕЦ,BELOVETS,7321
с.,s.,БЕЛОВИЦА,BELOVITSA,4182
с.,s.,БЕЛОГРАДЕЦ,BELOGRADETS,9230
с.,s.,БЕЛОДОЛ,BELODOL,8219
с.,s.,БЕЛОЗЕМ,BELOZEM,4130
с.,s.,БЕЛОКОПИТОВО,BELOKOPITOVO,9801
с.,s.,БЕЛОМОРЦИ,BELOMORTSI,7917
с.,s.,БЕЛОМЪЖИТЕ,BELOMAZHITE,5340
с.,s.,БЕЛОПОЛЦИ,BELOPOLTSI,6588
с.,s.,БЕЛОПОЛЯНЕ,BELOPOLYANE,6584
с.,s.,БЕЛОПОПЦИ,BELOPOPTSI,2132
с.,s.,БЕЛОТИНЦИ,BELOTINTSI,3499
с.,s.,БЕЛЦОВ,BELTSOV,7138
с.,s.,БЕЛЧЕВЦИ,BELCHEVTSI,5035
с.,s.,БЕЛЧИН,BELCHIN,2025
с.,s.,БЕЛЧИНСКИ БАНИ,BELCHINSKI BANI,2024
с.,s.,БЕЛЬОВО,BELYOVO,2824
с.,s.,БЕЛЯКОВЕЦ,BELYAKOVETS,5031
с.,s.,БЕЛЯНОВО,BELYANOVO,7134
с.,s.,БЕНКОВСКИ,BENKOVSKI,9133
с.,s.,БЕНКОВСКИ,BENKOVSKI,6865
с.,s.,БЕНКОВСКИ,BENKOVSKI,4201
с.,s.,БЕНКОВСКИ,BENKOVSKI,2076
с.,s.,БЕНКОВСКИ,BENKOVSKI,6055
с.,s.,БЕНКОВСКИ,BENKOVSKI,9380
с.,s.,БЕРАЙНЦИ,BERAYNTSI,2488
с.,s.,БЕРЕНДЕ,BERENDE,2435
с.,s.,БЕРЕНДЕ,BERENDE,2212
с.,s.,БЕРЕНДЕ ИЗВОР,BERENDE IZVOR,2212
с.,s.,БЕРИЕВО,BERIEVO,5438
с.,s.,БЕРКОВСКИ,BERKOVSKI,7857
с.,s.,БЕРКОВЦИ,BERKOVTSI,5093
с.,s.,БЕРОНОВО,BERONOVO,8448
с.,s.,БЕРСИН,BERSIN,2587
с.,s.,БЕСЛЕН,BESLEN,2934
с.,s.,БЕСНУРКА,BESNURKA,6698
с.,s.,БИВОЛАРЕ,BIVOLARE,5849
с.,s.,БИВОЛЯНЕ,BIVOLYANE,6837
с.,s.,БИЖОВЦИ,BIZHOVTSI,5035
с.,s.,БИЖОВЦИ,BIZHOVTSI,5350
с.,s.,БИКОВО,BIKOVO,8885
с.,s.,БИЛИНЦИ,BILINTSI,2383
с.,s.,БИЛКА,BILKA,8551
с.,s.,БИЛКИНИ,BILKINI,5370
с.,s.,БИЛО,BILO,9691
с.,s.,БИЛЯНСКА,BILYANSKA,4789
с.,s.,БИНКОС,BINKOS,8855
с.,s.,БИРКОВА,BIRKOVA,4650
с.,s.,БИСЕР,BISER,6470
с.,s.,БИСЕРЦИ,BISERTSI,7334
с.,s.,БИСТРА,BISTRA,7557
с.,s.,БИСТРА,BISTRA,7777
с.,s.,БИСТРЕНЦИ,BISTRENTSI,7121
с.,s.,БИСТРЕЦ,BISTRETS,8334
с.,s.,БИСТРЕЦ,BISTRETS,9412
с.,s.,БИСТРИЛИЦА,BISTRILITSA,3527
с.,s.,БИСТРИЦА,BISTRITSA,2724
с.,s.,БИСТРИЦА,BISTRITSA,2644
с.,s.,БИСТРИЦА,BISTRITSA,1444
с.,s.,БИСТРОГЛЕД,BISTROGLED,6769
с.,s.,БЛАГОВО,BLAGOVO,3488
с.,s.,БЛАГОВО,BLAGOVO,9812
с.,s.,БЛАГОЕВО,BLAGOEVO,5178
с.,s.,БЛАГОЕВО,BLAGOEVO,7275
с.,s.,БЛАГУН,BLAGUN,6955
с.,s.,БЛАЖИЕВО,BLAZHIEVO,2678
с.,s.,БЛАТЕЦ,BLATETS,2548
с.,s.,БЛАТЕЦ,BLATETS,8878
с.,s.,БЛАТЕШНИЦА,BLATESHNITSA,2441
с.,s.,БЛАТИНО,BLATINO,2617
с.,s.,БЛАТНИЦА,BLATNITSA,4537
с.,s.,БЛАТО,BLATO,2657
с.,s.,БЛАТСКА,BLATSKA,2941
с.,s.,БЛЕНИКА,BLENIKA,6742
с.,s.,БЛИЗНАК,BLIZNAK,8174
с.,s.,БЛИЗНАЦИ,BLIZNATSI,9132
с.,s.,БЛИЗНАЦИ,BLIZNATSI,9787
с.,s.,БЛИЗНЕЦ,BLIZNETS,8896
с.,s.,БЛЪСКОВО,BLASKOVO,9240
с.,s.,БЛЪСКОВЦИ,BLASKOVTSI,5078
с.,s.,БОАЗЪТ,BOAZAT,5453
с.,s.,БОБЕВЦИ,BOBEVTSI,5300
с.,s.,БОБЕШИНО,BOBESHINO,2567
с.,s.,БОБОВЕЦ,BOBOVETS,9616
с.,s.,БОБОРАЦИ,BOBORATSI,2454
с.,s.,БОВ,BOV,2270
с.,s.,БОГАТИНО,BOGATINO,6781
с.,s.,БОГАТОВО,BOGATOVO,5421
с.,s.,БОГДАН,BOGDAN,4343
с.,s.,БОГДАН,BOGDAN,9348
с.,s.,БОГДАНИЦА,BOGDANITSA,4115
с.,s.,БОГДАНЛИЯ,BOGDANLIA,2116
с.,s.,БОГДАНОВ ДОЛ,BOGDANOV DOL,2341
с.,s.,БОГДАНОВО,BOGDANOVO,8337
с.,s.,БОГДАНОВО,BOGDANOVO,8948
с.,s.,БОГДАНОВЦИ,BOGDANOVTSI,2060
с.,s.,БОГДАНСКО,BOGDANSKO,5084
с.,s.,БОГДАНЦИ,BOGDANTSI,7449
с.,s.,БОГДАНЦИ,BOGDANTSI,7611
с.,s.,БОГДАНЧОВЦИ,BOGDANCHOVTSI,5301
с.,s.,БОГОЙНА,BOGOYNA,2467
с.,s.,БОГОЛИН,BOGOLIN,2931
с.,s.,БОГОМИЛ,BOGOMIL,6460
с.,s.,БОГОМИЛОВО,BOGOMILOVO,6065
с.,s.,БОГОМИЛЦИ,BOGOMILTSI,7458
с.,s.,БОГОМОЛСКО,BOGOMOLSKO,7997
с.,s.,БОГОРОВО,BOGOROVO,7542
с.,s.,БОГОРОВО,BOGOROVO,8687
с.,s.,БОГОРОДИЦА,BOGORODITSA,2875
с.,s.,БОГОСЛОВ,BOGOSLOV,2509
с.,s.,БОГУТЕВО,BOGUTEVO,4855
с.,s.,БОГЬОВЦИ,BOGYOVTSI,2235
с.,s.,БОДЕНЕЦ,BODENETS,3128
с.,s.,БОДРОВО,BODROVO,6446
с.,s.,БОЕВО,BOEVO,4964
с.,s.,БОЕРИЦА,BOERITSA,2066
с.,s.,БОЖАК,BOZHAK,6744
с.,s.,БОЖАН,BOZHAN,9475
с.,s.,БОЖАНОВО,BOZHANOVO,9677
с.,s.,БОЖДОВО,BOZHDOVO,2811
с.,s.,БОЖЕВЦИ,BOZHEVTSI,8844
с.,s.,БОЖЕНИЦА,BOZHENITSA,2157
с.,s.,БОЖЕНЦИТЕ,BOZHENTSITE,5349
с.,s.,БОЖИЧЕН,BOZHICHEN,7089
с.,s.,БОЖУРЕЦ,BOZHURETS,9656
с.,s.,БОЖУРИЦА,BOZHURITSA,5848
с.,s.,БОЖУРКА,BOZHURKA,7765
с.,s.,БОЖУРЛУК,BOZHURLUK,5926
с.,s.,БОЖУРОВО,BOZHUROVO,7335
с.,s.,БОЖУРОВО,BOZHUROVO,9368
с.,s.,БОЖУРОВО,BOZHUROVO,9874
с.,s.,БОЖУРЦИ,BOZHURTSI,6704
с.,s.,БОЗАДЖИИ,BOZADZHII,8872
с.,s.,БОЗВЕЛИЙСКО,BOZVELIYSKO,9273
с.,s.,БОЗДУГАНОВО,BOZDUGANOVO,6269
с.,s.,БОЗЬОВА,BOZYOVA,4654
с.,s.,БОИЛ,BOIL,7683
с.,s.,БОЙКОВЕЦ,BOYKOVETS,2181
с.,s.,БОЙКОВО,BOYKOVO,4103
с.,s.,БОЙКОВЦИ,BOYKOVTSI,5080
с.,s.,БОЙНИК,BOYNIK,6958
с.,s.,БОЙНИЦА,BOYNITSA,3840
с.,s.,БОЙНО,BOYNO,6730
с.,s.,БОЙНОВЦИ,BOYNOVTSI,5307
с.,s.,БОЙЧЕВИ КОЛИБИ,BOYCHEVI KOLIBI,5050
с.,s.,БОЙЧЕТА,BOYCHETA,5309
с.,s.,БОЙЧОВЦИ,BOYCHOVTSI,5038
с.,s.,БОКИЛОВЦИ,BOKILOVTSI,3517
с.,s.,БОЛТАТА,BOLTATA,5340
с.,s.,БОЛЯРИНО,BOLYARINO,4132
с.,s.,БОЛЯРСКИ ИЗВОР,BOLYARSKI IZVOR,6474
с.,s.,БОЛЯРСКО,BOLYARSKO,8631
с.,s.,БОЛЯРЦИ,BOLYARTSI,9124
с.,s.,БОЛЯРЦИ,BOLYARTSI,6681
с.,s.,БОЛЯРЦИ,BOLYARTSI,4114
с.,s.,БОНЕВО,BONEVO,9472
с.,s.,БОР,BOR,4233
с.,s.,БОРЕЦ,BORETS,4144
с.,s.,БОРИЕ,BORIE,4961
с.,s.,БОРИКА,BORIKA,4926
с.,s.,БОРИКА,BORIKA,2064
с.,s.,БОРИКИ,BORIKI,5335
с.,s.,БОРИКОВО,BORIKOVO,4762
с.,s.,БОРИЛОВЕЦ,BORILOVETS,3838
с.,s.,БОРИЛОВО,BORILOVO,6046
с.,s.,БОРИМА,BORIMA,5672
с.,s.,БОРИМЕЧКОВО,BORIMECHKOVO,4464
с.,s.,БОРИНО,BORINO,4824
с.,s.,БОРИНОВО,BORINOVO,4905
с.,s.,БОРИНЦИ,BORINTSI,8999
с.,s.,БОРИСЛАВ,BORISLAV,5889
с.,s.,БОРИСЛАВЦИ,BORISLAVTSI,6478
с.,s.,БОРИСОВО,BORISOVO,7064
с.,s.,БОРИСОВО,BORISOVO,8731
с.,s.,БОРНАРЕВО,BORNAREVO,2407
с.,s.,БОРОВ ДОЛ,BOROV DOL,8898
с.,s.,БОРОВАН,BOROVAN,3240
с.,s.,БОРОВЕЦ,BOROVETS,2626
с.,s.,БОРОВИНА,BOROVINA,4923
с.,s.,БОРОВИЦА,BOROVITSA,3955
с.,s.,БОРОВИЦА,BOROVITSA,6790
с.,s.,БОРОВИЧЕНЕ,BOROVICHENE,2884
с.,s.,БОРОВО,BOROVO,2904
с.,s.,БОРОВО,BOROVO,4243
с.,s.,БОРОВО,BOROVO,6070
с.,s.,БОРОВСКО,BOROVSKO,6698
с.,s.,БОРОВЦИ,BOROVTSI,3528
с.,s.,БОРСКОТО,BORSKOTO,5333
с.,s.,БОРУЩИЦА,BORUSHTITSA,6187
с.,s.,БОРЦИ,BORTSI,9752
с.,s.,БОРЯНА,BORYANA,9255
с.,s.,БОСЕВЦИ,BOSEVTSI,5084
с.,s.,БОСИЛИЦА,BOSILITSA,6697
с.,s.,БОСИЛКОВО,BOSILKOVO,8446
с.,s.,БОСИЛКОВО,BOSILKOVO,4945
с.,s.,БОСИЛКОВЦИ,BOSILKOVTSI,7128
с.,s.,БОСНА,BOSNA,7533
с.,s.,БОСНЕК,BOSNEK,2345
с.,s.,БОСТАНИТЕ,BOSTANITE,3952
с.,s.,БОСТАНЦИ,BOSTANTSI,6716
с.,s.,БОСТИНА,BOSTINA,4745
с.,s.,БОТЕВО,BOTEVO,9159
с.,s.,БОТЕВО,BOTEVO,3746
с.,s.,БОТЕВО,BOTEVO,3353
с.,s.,БОТЕВО,BOTEVO,3634
с.,s.,БОТЕВО,BOTEVO,8638
с.,s.,БОТРОВ,BOTROV,7125
с.,s.,БОТУНЯ,BOTUNYA,3046
с.,s.,БОТУРЧЕ,BOTURCHE,6589
с.,s.,БОХОВА,BOHOVA,2483
с.,s.,БОХОТ,BOHOT,5891
с.,s.,БОЧКОВЦИ,BOCHKOVTSI,5035
с.,s.,БОШУЛЯ,BOSHULYA,4481
с.,s.,БОЯДЖИК,BOYADZHIK,8640
с.,s.,БОЯН,BOYAN,9771
с.,s.,БОЯН БОТЕВО,BOYAN BOTEVO,6374
с.,s.,БОЯНА,BOYANA,9147
с.,s.,БОЯНОВО,BOYANOVO,3832
с.,s.,БОЯНОВО,BOYANOVO,8730
с.,s.,БОЯНОВЦИ,BOYANOVTSI,5041
с.,s.,БОЯНЦИ,BOYANTSI,4246
с.,s.,БРАДВАРИ,BRADVARI,7568
с.,s.,БРАКНИЦА,BRAKNITSA,7855
с.,s.,БРАКЬОВЦИ,BRAKYOVTSI,2251
с.,s.,БРАНИПОЛЕ,BRANIPOLE,4109
с.,s.,БРАНИЦА,BRANITSA,6463
с.,s.,БРАНИЧЕВО,BRANICHEVO,9967
с.,s.,БРАНИЩЕ,BRANISHTE,9361
с.,s.,БРАНКОВЦИ,BRANKOVTSI,5041
с.,s.,БРАНКОВЦИ,BRANKOVTSI,3824
с.,s.,БРАТАН,BRATAN,8983
с.,s.,БРАТАНИЦА,BRATANITSA,4412
с.,s.,БРАТОВО,BRATOVO,8111
с.,s.,БРАТОВО,BRATOVO,7764
с.,s.,БРАТУШКОВО,BRATUSHKOVO,2222
с.,s.,БРАТЯ ДАСКАЛОВИ,BRATYA DASKALOVI,6250
с.,s.,БРАТЯ КУНЧЕВИ,BRATYA KUNCHEVI,6057
с.,s.,БРЕГАРЕ,BREGARE,5862
с.,s.,БРЕГОВО,BREGOVO,6878
с.,s.,БРЕЖАНА,BREZHANA,6850
с.,s.,БРЕЖАНИ,BREZHANI,2750
с.,s.,БРЕЖНИЦИТЕ,BREZHNITSITE,5360
с.,s.,БРЕЗА,BREZA,4959
с.,s.,БРЕЗЕ,BREZE,4849
с.,s.,БРЕЗЕ,BREZE,2278
с.,s.,БРЕЗЕН,BREZEN,6792
с.,s.,БРЕЗНИЦА,BREZNITSA,2972
с.,s.,БРЕЗНИШКИ ИЗВОР,BREZNISHKI IZVOR,2385
с.,s.,БРЕЗОВДОЛ,BREZOVDOL,2292
с.,s.,БРЕЗОВО,BREZOVO,5083
с.,s.,БРЕЗОВО,BREZOVO,5721
с.,s.,БРЕНИЦА,BRENITSA,5834
с.,s.,БРЕНИЦА,BRENITSA,7649
с.,s.,БРЕСТ,BREST,2558
с.,s.,БРЕСТ,BREST,5971
с.,s.,БРЕСТАК,BRESTAK,9290
с.,s.,БРЕСТАКА,BRESTAKA,2072
с.,s.,БРЕСТЕ,BRESTE,5992
с.,s.,БРЕСТНИК,BRESTNIK,4107
с.,s.,БРЕСТНИЦА,BRESTNITSA,5761
с.,s.,БРЕСТНИЦА,BRESTNITSA,9484
с.,s.,БРЕСТОВА,BRESTOVA,6194
с.,s.,БРЕСТОВЕНЕ,BRESTOVENE,7331
с.,s.,БРЕСТОВЕЦ,BRESTOVETS,5884
с.,s.,БРЕСТОВИЦА,BRESTOVITSA,4224
с.,s.,БРЕСТОВИЦА,BRESTOVITSA,7177
с.,s.,БРЕСТОВО,BRESTOVO,2735
с.,s.,БРЕСТОВО,BRESTOVO,5551
с.,s.,БРОД,BROD,6442
с.,s.,БРОДИЛОВО,BRODILOVO,8282
с.,s.,БРОШ,BROSH,6737
с.,s.,БРУСЕВЦИ,BRUSEVTSI,6488
с.,s.,БРУСЕН,BRUSEN,3126
с.,s.,БРУСЕН,BRUSEN,2185
с.,s.,БРУСИНО,BRUSINO,6595
с.,s.,БРУСНИК,BRUSNIK,2372
с.,s.,БРЪНЕЦИТЕ,BRANETSITE,5342
с.,s.,БРЪЧКОВЦИ,BRACHKOVTSI,5081
с.,s.,БРЪШЛЕН,BRASHLEN,7069
с.,s.,БРЪШЛЯН,BRASHLYAN,8163
с.,s.,БРЪШЛЯНИЦА,BRASHLYANITSA,5844
с.,s.,БРЪЩЕН,BRASHTEN,4821
с.,s.,БРЯГОВЕЦ,BRYAGOVETS,6929
с.,s.,БРЯГОВИЦА,BRYAGOVITSA,5152
с.,s.,БРЯГОВО,BRYAGOVO,4294
с.,s.,БРЯГОВО,BRYAGOVO,6355
с.,s.,БРЯСТ,BRYAST,6434
с.,s.,БРЯСТОВЕЦ,BRYASTOVETS,8113
с.,s.,БРЯСТОВО,BRYASTOVO,8935
с.,s.,БРЯСТОВО,BRYASTOVO,9647
с.,s.,БРЯСТОВО,BRYASTOVO,6345
с.,s.,БУБИНО,BUBINO,6582
с.,s.,БУЗОВГРАД,BUZOVGRAD,6159
с.,s.,БУЗЯКОВЦИ,BUZYAKOVTSI,2060
с.,s.,БУЙНОВИЦА,BUYNOVITSA,9756
с.,s.,БУЙНОВО,BUYNOVO,4812
с.,s.,БУЙНОВО,BUYNOVO,7753
с.,s.,БУЙНОВЦИ,BUYNOVTSI,5097
с.,s.,БУК,BUK,6966
с.,s.,БУКАК,BUKAK,7996
с.,s.,БУКАТА,BUKATA,4763
с.,s.,БУКАЦИТЕ,BUKATSITE,4782
с.,s.,БУКОВА ПОЛЯНА,BUKOVA POLYANA,4935
с.,s.,БУКОВЕЦ,BUKOVETS,5063
с.,s.,БУКОВЕЦ,BUKOVETS,3762
с.,s.,БУКОВЕЦ,BUKOVETS,3242
с.,s.,БУКОВЕЦ,BUKOVETS,3678
с.,s.,БУКОВЕЦ,BUKOVETS,2293
с.,s.,БУКОВЛЪК,BUKOVLAK,5839
с.,s.,БУКОВО,BUKOVO,2915
с.,s.,БУКОВО,BUKOVO,4930
с.,s.,БУКОВО,BUKOVO,4295
с.,s.,БУКОРОВЦИ,BUKOROVTSI,2253
с.,s.,БУЛАИР,BULAIR,9115
с.,s.,БУНОВО,BUNOVO,2539
с.,s.,БУНОВО,BUNOVO,2074
с.,s.,БУНЦЕВО,BUNTSEVO,2791
с.,s.,БУРАНОВО,BURANOVO,2628
с.,s.,БУРЕВО,BUREVO,4998
с.,s.,БУРЯ,BURYA,5424
с.,s.,БУСИНЦИ,BUSINTSI,2486
с.,s.,БУСМАНЦИ,BUSMANTSI,1520
с.,s.,БУТАН,BUTAN,3326
с.,s.,БУТОВО,BUTOVO,5232
с.,s.,БУТРЕВА,BUTREVA,4652
с.,s.,БУТРОИНЦИ,BUTROINTSI,2473
с.,s.,БУХОВЦИ,BUHOVTSI,7757
с.,s.,БУЧИН ПРОХОД,BUCHIN PROHOD,2236
с.,s.,БУЧИНО,BUCHINO,2742
с.,s.,БУЧУКОВЦИ,BUCHUKOVTSI,5380
с.,s.,БЪДЕЩЕ,BADESHTE,6058
с.,s.,БЪЗОВЕЦ,BAZOVETS,3635
с.,s.,БЪЗОВЕЦ,BAZOVETS,7168
с.,s.,БЪЗОВИЦА,BAZOVITSA,2555
с.,s.,БЪЗЪН,BAZAN,7077
с.,s.,БЪЛГАРАНОВО,BALGARANOVO,7944
с.,s.,БЪЛГАРЕВО,BALGAREVO,9660
с.,s.,БЪЛГАРЕНЕ,BALGARENE,5583
с.,s.,БЪЛГАРЕНЕ,BALGARENE,5923
с.,s.,БЪЛГАРЕНЕ,BALGARENE,6274
с.,s.,БЪЛГАРИ,BALGARI,8274
с.,s.,БЪЛГАРИ,BALGARI,5441
с.,s.,БЪЛГАРИН,BALGARIN,6460
с.,s.,БЪЛГАРКА,BALGARKA,7544
с.,s.,БЪЛГАРСКА ПОЛЯНА,BALGARSKA POLYANA,6569
с.,s.,БЪЛГАРСКИ ИЗВОР,BALGARSKI IZVOR,5733
с.,s.,БЪЛГАРСКО СЛИВОВО,BALGARSKO SLIVOVO,5284
с.,s.,БЪЛГАРЧЕВО,BALGARCHEVO,2746
с.,s.,БЪНЗАРЕТО,BANZARETO,6186
с.,s.,БЪРДАРЕВО,BARDAREVO,9117
с.,s.,БЪРДАРИТЕ,BARDARITE,5360
с.,s.,БЪРДАРСКИ ГЕРАН,BARDARSKI GERAN,3259
с.,s.,БЪРДЕНИ,BARDENI,5365
с.,s.,БЪРДО,BARDO,2060
с.,s.,БЪРДОКВА,BARDOKVA,7448
с.,s.,БЪРЗА РЕКА,BARZA REKA,6710
с.,s.,БЪРЗЕЯ,BARZEYA,6884
с.,s.,БЪРЗИНА,BARZINA,3359
с.,s.,БЪРЗИЦА,BARZITSA,9274
с.,s.,БЪРЗИЯ,BARZIA,3520
с.,s.,БЪРКАЧ,BARKACH,5877
с.,s.,БЪРКАЧЕВО,BARKACHEVO,3245
с.,s.,БЪРЛОЖНИЦА,BARLOZHNITSA,2222
с.,s.,БЪРЛЯ,BARLYA,2255
с.,s.,БЪРЧЕВО,BARCHEVO,4965
с.,s.,БЪТА,BATA,4527
с.,s.,БЯГА,BYAGA,4587
с.,s.,БЯЛ БРЯГ,BYAL BRYAG,9824
с.,s.,БЯЛ ИЗВОР,BYAL IZVOR,6770
с.,s.,БЯЛ ИЗВОР,BYAL IZVOR,6073
с.,s.,БЯЛ КЛАДЕНЕЦ,BYAL KLADENETS,8961
с.,s.,БЯЛ КЛАДЕНЕЦ,BYAL KLADENETS,6377
с.,s.,БЯЛА,BYALA,8850
с.,s.,БЯЛА ВОДА,BYALA VODA,8171
с.,s.,БЯЛА ВОДА,BYALA VODA,5932
с.,s.,БЯЛА ПАЛАНКА,BYALA PALANKA,8892
с.,s.,БЯЛА ПОЛЯНА,BYALA POLYANA,6662
с.,s.,БЯЛА РЕКА,BYALA REKA,5237
с.,s.,БЯЛА РЕКА,BYALA REKA,4285
с.,s.,БЯЛА РЕКА,BYALA REKA,4966
с.,s.,БЯЛА РЕКА,BYALA REKA,9882
с.,s.,БЯЛГРАДЕЦ,BYALGRADETS,6590
с.,s.,БЯЛКА,BYALKA,6656
с.,s.,БЯЛКОВО,BYALKOVO,5344
с.,s.,БЯЛКОВЦИ,BYALKOVTSI,5084
с.,s.,БЯЛО ПОЛЕ,BYALO POLE,6054
с.,s.,ВАЗОВО,VAZOVO,7422
с.,s.,ВАКАРЕЛ,VAKAREL,2060
с.,s.,ВАКЛИНО,VAKLINO,9672
с.,s.,ВАКЛИНОВО,VAKLINOVO,2957
с.,s.,ВАКСЕВО,VAKSEVO,2590
с.,s.,ВАЛЕВЦИ,VALEVTSI,5462
с.,s.,ВАЛЕТО,VALETO,5099
с.,s.,ВАРАНА,VARANA,5911
с.,s.,ВАРВАРА,VARVARA,8278
с.,s.,ВАРВАРА,VARVARA,4492
с.,s.,ВАРДИМ,VARDIM,5281
с.,s.,ВАРДУН,VARDUN,7780
с.,s.,ВАРНЕНЦИ,VARNENTSI,7638
с.,s.,ВАРНИК,VARNIK,6536
с.,s.,ВАРОВНИК,VAROVNIK,8338
с.,s.,ВАСИЛ ДРУМЕВ,VASIL DRUMEV,9814
с.,s.,ВАСИЛ ЛЕВСКИ,VASIL LEVSKI,4363
с.,s.,ВАСИЛ ЛЕВСКИ,VASIL LEVSKI,7571
с.,s.,ВАСИЛ ЛЕВСКИ,VASIL LEVSKI,6068
с.,s.,ВАСИЛ ЛЕВСКИ,VASIL LEVSKI,7749
с.,s.,ВАСИЛЕВО,VASILEVO,9543
с.,s.,ВАСИЛКОВСКА МАХАЛА,VASILKOVSKA MAHALA,5576
с.,s.,ВАСИЛОВЦИ,VASILOVTSI,3658
с.,s.,ВАСИЛОВЦИ,VASILOVTSI,2205
с.,s.,ВАСИЛЬОВО,VASILYOVO,5723
с.,s.,ВАСКОВО,VASKOVO,6556
с.,s.,ВЕДРАРЕ,VEDRARE,4364
с.,s.,ВЕДРИНА,VEDRINA,9355
с.,s.,ВЕДРОВО,VEDROVO,8447
с.,s.,ВЕЗЕНКОВО,VEZENKOVO,8457
с.,s.,ВЕКИЛСКИ,VEKILSKI,9941
с.,s.,ВЕЛЕНЦИ,VELENTSI,5351
с.,s.,ВЕЛЕШАНИ,VELESHANI,6727
с.,s.,ВЕЛИКА,VELIKA,8271
с.,s.,ВЕЛИКАН,VELIKAN,6431
с.,s.,ВЕЛИКДЕНЧЕ,VELIKDENCHE,6845
с.,s.,ВЕЛИКДЕНЧЕ,VELIKDENCHE,7916
с.,s.,ВЕЛИКОВО,VELIKOVO,6282
с.,s.,ВЕЛИКОВО,VELIKOVO,9547
с.,s.,ВЕЛИКОВЦИ,VELIKOVTSI,7964
с.,s.,ВЕЛИНО,VELINO,9793
с.,s.,ВЕЛИНОВО,VELINOVO,2476
с.,s.,ВЕЛИСЛАВ,VELISLAV,8458
с.,s.,ВЕЛИЧКА,VELICHKA,7941
с.,s.,ВЕЛИЧКОВО,VELICHKOVO,9263
с.,s.,ВЕЛИЧКОВО,VELICHKOVO,4413
с.,s.,ВЕЛКОВО,VELKOVO,5365
с.,s.,ВЕЛКОВЦИ,VELKOVTSI,5097
с.,s.,ВЕЛКОВЦИ,VELKOVTSI,5343
с.,s.,ВЕЛКОВЦИ,VELKOVTSI,2375
с.,s.,ВЕЛЧЕВО,VELCHEVO,5032
с.,s.,ВЕЛЧЕВО,VELCHEVO,5643
с.,s.,ВЕЛЧОВЦИ,VELCHOVTSI,5367
с.,s.,ВЕЛЬОВО,VELYOVO,7985
с.,s.,ВЕЛЮВЦИ,VELYUVTSI,5070
с.,s.,ВЕЛЮЩЕЦ,VELYUSHTETS,2849
с.,s.,ВЕНЕЛИН,VENELIN,9119
с.,s.,ВЕНЕЦ,VENETS,8473
с.,s.,ВЕНЕЦ,VENETS,6078
с.,s.,ВЕНЕЦ,VENETS,9751
с.,s.,ВЕНКОВЕЦ,VENKOVETS,2066
с.,s.,ВЕНЧАН,VENCHAN,9219
с.,s.,ВЕРЕН,VEREN,6244
с.,s.,ВЕРЕНЦИ,VERENTSI,7957
с.,s.,ВЕРИНСКО,VERINSKO,2063
с.,s.,ВЕРСКО,VERSKO,6710
с.,s.,ВЕСЕЛЕЦ,VESELETS,7327
с.,s.,ВЕСЕЛЕЦ,VESELETS,7942
с.,s.,ВЕСЕЛИЕ,VESELIE,8145
с.,s.,ВЕСЕЛИНА,VESELINA,5094
с.,s.,ВЕСЕЛИНА,VESELINA,7289
с.,s.,ВЕСЕЛИНОВО,VESELINOVO,9828
с.,s.,ВЕСЕЛИНОВО,VESELINOVO,8632
с.,s.,ВЕСЛЕЦ,VESLETS,3053
с.,s.,ВЕТРЕН,VETREN,2579
с.,s.,ВЕТРЕН,VETREN,7588
